VACCINATION_DATE,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,AtLeastOnceDose,AtLeastOneDoseCumulative,FullyVaccinated,FullyVaccinatedCumulative
2021-04-10 15:00:00,age50to59,5621.0,368250,4833.0,189960,1965.0,36607,7586.0,404857,6798.0,226567
2021-04-11 15:00:00,age50to59,3826.0,372076,2899.0,192859,2379.0,38986,6205.0,411062,5278.0,231845
2021-04-12 15:00:00,age50to59,5165.0,377241,6729.0,199588,3024.0,42010,8189.0,419251,9753.0,241598
2021-04-13 15:00:00,age50to59,9974.0,387215,6632.0,206220,93.0,42103,10067.0,429318,6725.0,248323
2021-04-14 15:00:00,age50to59,8411.0,395626,7063.0,213283,55.0,42158,8466.0,437784,7118.0,255441
2021-04-15 15:00:00,age50to59,8837.0,404463,7436.0,220719,32.0,42190,8869.0,446653,7468.0,262909
2021-04-16 15:00:00,age50to59,7785.0,412248,7273.0,227992,3.0,42193,7788.0,454441,7276.0,270185
2021-04-17 15:00:00,age50to59,6420.0,418668,3947.0,231939,1.0,42194,6421.0,460862,3948.0,274133
2021-04-18 15:00:00,age50to59,3977.0,422645,3149.0,235088,1.0,42195,3978.0,464840,3150.0,277283
2021-04-19 15:00:00,age50to59,6186.0,428831,7631.0,242719,5.0,42200,6191.0,471031,7636.0,284919
2021-04-20 15:00:00,age50to59,6267.0,435098,8364.0,251083,2.0,42202,6269.0,477300,8366.0,293285
2021-04-21 15:00:00,age50to59,7486.0,442584,9183.0,260266,3.0,42205,7489.0,484789,9186.0,302471
2021-04-22 15:00:00,age50to59,7454.0,450038,8223.0,268489,2.0,42207,7456.0,492245,8225.0,310696
2021-04-23 15:00:00,age50to59,6599.0,456637,7908.0,276397,1.0,42208,6600.0,498845,7909.0,318605
2021-04-24 15:00:00,age50to59,5039.0,461676,6411.0,282808,17.0,42225,5056.0,503901,6428.0,325033
2021-04-25 15:00:00,age50to59,3538.0,465214,1807.0,284615,5.0,42230,3543.0,507444,1812.0,326845
2021-04-26 15:00:00,age50to59,4988.0,470202,7573.0,292188,55.0,42285,5043.0,512487,7628.0,334473
2021-04-27 15:00:00,age50to59,5217.0,475419,7862.0,300050,249.0,42534,5466.0,517953,8111.0,342584
2021-04-28 15:00:00,age50to59,5261.0,480680,9110.0,309160,353.0,42887,5614.0,523567,9463.0,352047
2021-04-29 15:00:00,age50to59,5295.0,485975,8856.0,318016,339.0,43226,5634.0,529201,9195.0,361242
2021-04-30 15:00:00,age50to59,5382.0,491357,7353.0,325369,383.0,43609,5765.0,534966,7736.0,368978
2021-05-01 15:00:00,age50to59,3308.0,494665,5673.0,331042,244.0,43853,3552.0,538518,5917.0,374895
2021-05-02 15:00:00,age50to59,1614.0,496279,3242.0,334284,181.0,44034,1795.0,540313,3423.0,378318
2021-05-03 15:00:00,age50to59,2326.0,498605,6008.0,340292,466.0,44500,2792.0,543105,6474.0,384792
2021-05-04 15:00:00,age50to59,2618.0,501223,9092.0,349384,404.0,44904,3022.0,546127,9496.0,394288
2021-05-05 15:00:00,age50to59,3477.0,504700,8134.0,357518,437.0,45341,3914.0,550041,8571.0,402859
2021-05-06 15:00:00,age50to59,3093.0,507793,8911.0,366429,444.0,45785,3537.0,553578,9355.0,412214
2021-05-07 15:00:00,age50to59,2990.0,510783,7294.0,373723,422.0,46207,3412.0,556990,7716.0,419930
2021-05-08 15:00:00,age50to59,1751.0,512534,6341.0,380064,296.0,46503,2047.0,559037,6637.0,426567
2021-05-09 15:00:00,age50to59,765.0,513299,2392.0,382456,153.0,46656,918.0,559955,2545.0,429112
2021-05-10 15:00:00,age50to59,1541.0,514840,6432.0,388888,325.0,46981,1866.0,561821,6757.0,435869
2021-05-11 15:00:00,age50to59,1983.0,516823,6671.0,395559,340.0,47321,2323.0,564144,7011.0,442880
2021-05-12 15:00:00,age50to59,2136.0,518959,7516.0,403075,399.0,47720,2535.0,566679,7915.0,450795
2021-05-13 15:00:00,age50to59,1975.0,520934,6996.0,410071,295.0,48015,2270.0,568949,7291.0,458086
2021-05-14 15:00:00,age50to59,2464.0,523398,5968.0,416039,376.0,48391,2840.0,571789,6344.0,464430
2021-05-15 15:00:00,age50to59,1659.0,525057,4652.0,420691,328.0,48719,1987.0,573776,4980.0,469410
2021-05-16 15:00:00,age50to59,804.0,525861,3214.0,423905,224.0,48943,1028.0,574804,3438.0,472848
2021-05-17 15:00:00,age50to59,1691.0,527552,5225.0,429130,398.0,49341,2089.0,576893,5623.0,478471
2021-05-18 15:00:00,age50to59,2133.0,529685,5998.0,435128,409.0,49750,2542.0,579435,6407.0,484878
2021-05-19 15:00:00,age50to59,2305.0,531990,6325.0,441453,365.0,50115,2670.0,582105,6690.0,491568
2021-05-20 15:00:00,age50to59,2185.0,534175,6630.0,448083,386.0,50501,2571.0,584676,7016.0,498584
2021-05-21 15:00:00,age50to59,2145.0,536320,5986.0,454069,348.0,50849,2493.0,587169,6334.0,504918
2021-05-22 15:00:00,age50to59,1578.0,537898,3615.0,457684,237.0,51086,1815.0,588984,3852.0,508770
2021-05-23 15:00:00,age50to59,824.0,538722,2192.0,459876,190.0,51276,1014.0,589998,2382.0,511152
2021-05-24 15:00:00,age50to59,1491.0,540213,3388.0,463264,294.0,51570,1785.0,591783,3682.0,514834
2021-04-19 15:00:00,age10to19,2525.0,70045,966.0,16575,,4093,,74138,,20668
2021-04-20 15:00:00,age10to19,2846.0,72891,1258.0,17833,,4093,,76984,,21926
2021-04-21 15:00:00,age10to19,4840.0,77731,1598.0,19431,,4093,,81824,,23524
2021-04-22 15:00:00,age10to19,3268.0,80999,1229.0,20660,1.0,4094,3269.0,85093,1230.0,24754
2021-04-23 15:00:00,age10to19,3391.0,84390,1431.0,22091,,4094,,88484,,26185
2021-04-24 15:00:00,age10to19,3513.0,87903,1376.0,23467,,4094,,91997,,27561
2021-04-25 15:00:00,age10to19,2837.0,90740,423.0,23890,,4094,,94834,,27984
2021-04-26 15:00:00,age10to19,2734.0,93474,1401.0,25291,5.0,4099,2739.0,97573,1406.0,29390
2021-04-27 15:00:00,age10to19,2828.0,96302,1804.0,27095,14.0,4113,2842.0,100415,1818.0,31208
2021-04-28 15:00:00,age10to19,4472.0,100774,2233.0,29328,42.0,4155,4514.0,104929,2275.0,33483
2021-04-29 15:00:00,age10to19,2803.0,103577,2239.0,31567,51.0,4206,2854.0,107783,2290.0,35773
2021-04-30 15:00:00,age10to19,2949.0,106526,2016.0,33583,55.0,4261,3004.0,110787,2071.0,37844
2021-05-01 15:00:00,age10to19,2401.0,108927,2150.0,35733,40.0,4301,2441.0,113228,2190.0,40034
2021-05-02 15:00:00,age10to19,1238.0,110165,1527.0,37260,29.0,4330,1267.0,114495,1556.0,41590
2021-05-03 15:00:00,age10to19,1432.0,111597,2051.0,39311,66.0,4396,1498.0,115993,2117.0,43707
2021-05-04 15:00:00,age10to19,1799.0,113396,3393.0,42704,48.0,4444,1847.0,117840,3441.0,47148
2021-05-05 15:00:00,age10to19,3013.0,116409,3896.0,46600,68.0,4512,3081.0,120921,3964.0,51112
2021-05-06 15:00:00,age10to19,1735.0,118144,3120.0,49720,48.0,4560,1783.0,122704,3168.0,54280
2021-05-07 15:00:00,age10to19,1857.0,120001,3445.0,53165,69.0,4629,1926.0,124630,3514.0,57794
2021-05-08 15:00:00,age10to19,1395.0,121396,3858.0,57023,52.0,4681,1447.0,126077,3910.0,61704
2021-05-09 15:00:00,age10to19,756.0,122152,1804.0,58827,26.0,4707,782.0,126859,1830.0,63534
2021-05-10 15:00:00,age10to19,1021.0,123173,2824.0,61651,52.0,4759,1073.0,127932,2876.0,66410
2021-05-11 15:00:00,age10to19,1608.0,124781,2914.0,64565,68.0,4827,1676.0,129608,2982.0,69392
2021-05-12 15:00:00,age10to19,2754.0,127535,4604.0,69169,90.0,4917,2844.0,132452,4694.0,74086
2021-05-13 15:00:00,age10to19,11594.0,139129,3335.0,72504,61.0,4978,11655.0,144107,3396.0,77482
2021-05-14 15:00:00,age10to19,11293.0,150422,2824.0,75328,64.0,5042,11357.0,155464,2888.0,80370
2021-05-15 15:00:00,age10to19,12343.0,162765,3018.0,78346,49.0,5091,12392.0,167856,3067.0,83437
2021-05-16 15:00:00,age10to19,4614.0,167379,2552.0,80898,42.0,5133,4656.0,172512,2594.0,86031
2021-05-17 15:00:00,age10to19,7608.0,174987,2752.0,83650,67.0,5200,7675.0,180187,2819.0,88850
2021-05-18 15:00:00,age10to19,9395.0,184382,3244.0,86894,78.0,5278,9473.0,189660,3322.0,92172
2021-05-19 15:00:00,age10to19,14789.0,199171,4303.0,91197,57.0,5335,14846.0,204506,4360.0,96532
2021-05-20 15:00:00,age10to19,7629.0,206800,3061.0,94258,53.0,5388,7682.0,212188,3114.0,99646
2021-05-21 15:00:00,age10to19,7386.0,214186,3273.0,97531,52.0,5440,7438.0,219626,3325.0,102971
2021-05-22 15:00:00,age10to19,7156.0,221342,2348.0,99879,52.0,5492,7208.0,226834,2400.0,105371
2021-05-23 15:00:00,age10to19,3708.0,225050,1484.0,101363,28.0,5520,3736.0,230570,1512.0,106883
2021-05-24 15:00:00,age10to19,4536.0,229586,1637.0,103000,47.0,5567,4583.0,235153,1684.0,108567
2021-05-25 15:00:00,age10to19,3912.0,233498,2082.0,105082,52.0,5619,3964.0,239117,2134.0,110701
2021-05-26 15:00:00,age10to19,9180.0,242678,2980.0,108062,48.0,5667,9228.0,248345,3028.0,113729
2021-05-27 15:00:00,age10to19,2996.0,245674,1883.0,109945,43.0,5710,3039.0,251384,1926.0,115655
2021-05-28 15:00:00,age10to19,3429.0,249103,1815.0,111760,59.0,5769,3488.0,254872,1874.0,117529
2021-05-25 15:00:00,age50to59,1643.0,541856,3673.0,466937,243.0,51813,1886.0,593669,3916.0,518750
2021-05-26 15:00:00,age50to59,1599.0,543455,3611.0,470548,292.0,52105,1891.0,595560,3903.0,522653
2021-05-27 15:00:00,age50to59,1445.0,544900,3533.0,474081,239.0,52344,1684.0,597244,3772.0,526425
2021-05-28 15:00:00,age50to59,1551.0,546451,3718.0,477799,273.0,52617,1824.0,599068,3991.0,530416
2021-05-29 15:00:00,age50to59,1018.0,547469,2012.0,479811,190.0,52807,1208.0,600276,2202.0,532618
2021-05-30 15:00:00,age50to59,507.0,547976,1072.0,480883,115.0,52922,622.0,600898,1187.0,533805
2021-05-31 15:00:00,age50to59,222.0,548198,587.0,481470,59.0,52981,281.0,601179,646.0,534451
2021-06-01 15:00:00,age50to59,1148.0,549346,3065.0,484535,213.0,53194,1361.0,602540,3278.0,537729
2021-06-02 15:00:00,age50to59,1071.0,550417,2760.0,487295,201.0,53395,1272.0,603812,2961.0,540690
2021-06-03 15:00:00,age50to59,1033.0,551450,2406.0,489701,233.0,53628,1266.0,605078,2639.0,543329
2021-06-04 15:00:00,age50to59,1120.0,552570,2559.0,492260,226.0,53854,1346.0,606424,2785.0,546114
2021-06-05 15:00:00,age50to59,775.0,553345,1622.0,493882,135.0,53989,910.0,607334,1757.0,547871
2021-06-06 15:00:00,age50to59,371.0,553716,608.0,494490,75.0,54064,446.0,607780,683.0,548554
2021-06-07 15:00:00,age50to59,773.0,554489,1625.0,496115,141.0,54205,914.0,608694,1766.0,550320
2021-06-08 15:00:00,age50to59,852.0,555341,1969.0,498084,192.0,54397,1044.0,609738,2161.0,552481
2021-06-09 15:00:00,age50to59,849.0,556190,1891.0,499975,198.0,54595,1047.0,610785,2089.0,554570
2021-06-10 15:00:00,age50to59,917.0,557107,2007.0,501982,193.0,54788,1110.0,611895,2200.0,556770
2021-06-11 15:00:00,age50to59,920.0,558027,2190.0,504172,227.0,55015,1147.0,613042,2417.0,559187
2021-06-12 15:00:00,age50to59,597.0,558624,1463.0,505635,113.0,55128,710.0,613752,1576.0,560763
2021-06-13 15:00:00,age50to59,241.0,558865,754.0,506389,55.0,55183,296.0,614048,809.0,561572
2021-06-14 15:00:00,age50to59,629.0,559494,1536.0,507925,115.0,55298,744.0,614792,1651.0,563223
2021-06-15 15:00:00,age50to59,707.0,560201,1716.0,509641,153.0,55451,860.0,615652,1869.0,565092
2021-06-16 15:00:00,age50to59,720.0,560921,1618.0,511259,141.0,55592,861.0,616513,1759.0,566851
2021-06-17 15:00:00,age50to59,807.0,561728,1586.0,512845,136.0,55728,943.0,617456,1722.0,568573
2021-06-18 15:00:00,age50to59,852.0,562580,1572.0,514417,145.0,55873,997.0,618453,1717.0,570290
2021-06-19 15:00:00,age50to59,516.0,563096,1048.0,515465,120.0,55993,636.0,619089,1168.0,571458
2021-06-20 15:00:00,age50to59,245.0,563341,519.0,515984,62.0,56055,307.0,619396,581.0,572039
2021-06-21 15:00:00,age50to59,624.0,563965,750.0,516734,111.0,56166,735.0,620131,861.0,572900
2021-06-22 15:00:00,age50to59,627.0,564592,1115.0,517849,126.0,56292,753.0,620884,1241.0,574141
2021-06-23 15:00:00,age50to59,736.0,565328,1188.0,519037,115.0,56407,851.0,621735,1303.0,575444
2021-06-24 15:00:00,age50to59,677.0,566005,1113.0,520150,108.0,56515,785.0,622520,1221.0,576665
2021-06-25 15:00:00,age50to59,747.0,566752,1165.0,521315,126.0,56641,873.0,623393,1291.0,577956
2021-06-26 15:00:00,age50to59,437.0,567189,727.0,522042,66.0,56707,503.0,623896,793.0,578749
2021-06-27 15:00:00,age50to59,306.0,567495,418.0,522460,34.0,56741,340.0,624236,452.0,579201
2021-06-28 15:00:00,age50to59,475.0,567970,672.0,523132,102.0,56843,577.0,624813,774.0,579975
2021-06-29 15:00:00,age50to59,577.0,568547,839.0,523971,93.0,56936,670.0,625483,932.0,580907
2021-06-30 15:00:00,age50to59,623.0,569170,793.0,524764,102.0,57038,725.0,626208,895.0,581802
2021-07-01 15:00:00,age50to59,521.0,569691,831.0,525595,78.0,57116,599.0,626807,909.0,582711
2021-07-02 15:00:00,age50to59,646.0,570337,851.0,526446,107.0,57223,753.0,627560,958.0,583669
2021-07-03 15:00:00,age50to59,407.0,570744,458.0,526904,41.0,57264,448.0,628008,499.0,584168
2021-05-29 15:00:00,age10to19,3330.0,252433,1359.0,113119,25.0,5794,3355.0,258227,1384.0,118913
2021-05-30 15:00:00,age10to19,1658.0,254091,824.0,113943,20.0,5814,1678.0,259905,844.0,119757
2021-05-31 15:00:00,age10to19,344.0,254435,359.0,114302,14.0,5828,358.0,260263,373.0,120130
2021-06-01 15:00:00,age10to19,2460.0,256895,1944.0,116246,51.0,5879,2511.0,262774,1995.0,122125
2021-06-02 15:00:00,age10to19,3740.0,260635,3293.0,119539,52.0,5931,3792.0,266566,3345.0,125470
2021-06-03 15:00:00,age10to19,2055.0,262690,9536.0,129075,32.0,5963,2087.0,268653,9568.0,135038
2021-06-04 15:00:00,age10to19,2084.0,264774,9593.0,138668,32.0,5995,2116.0,270769,9625.0,144663
2021-06-05 15:00:00,age10to19,2444.0,267218,11169.0,149837,21.0,6016,2465.0,273234,11190.0,155853
2021-06-06 15:00:00,age10to19,1260.0,268478,3946.0,153783,16.0,6032,1276.0,274510,3962.0,159815
2021-06-07 15:00:00,age10to19,1994.0,270472,7991.0,161774,36.0,6068,2030.0,276540,8027.0,167842
2021-06-08 15:00:00,age10to19,1960.0,272432,9304.0,171078,31.0,6099,1991.0,278531,9335.0,177177
2021-06-09 15:00:00,age10to19,2938.0,275370,13646.0,184724,40.0,6139,2978.0,281509,13686.0,190863
2021-06-10 15:00:00,age10to19,2059.0,277429,8258.0,192982,37.0,6176,2096.0,283605,8295.0,199158
2021-06-11 15:00:00,age10to19,2245.0,279674,6504.0,199486,30.0,6206,2275.0,285880,6534.0,205692
2021-06-12 15:00:00,age10to19,1679.0,281353,6551.0,206037,32.0,6238,1711.0,287591,6583.0,212275
2021-06-13 15:00:00,age10to19,481.0,281834,3258.0,209295,26.0,6264,507.0,288098,3284.0,215559
2021-06-14 15:00:00,age10to19,1740.0,283574,3743.0,213038,29.0,6293,1769.0,289867,3772.0,219331
2021-06-15 15:00:00,age10to19,1657.0,285231,4674.0,217712,38.0,6331,1695.0,291562,4712.0,224043
2021-06-16 15:00:00,age10to19,2395.0,287626,8838.0,226550,34.0,6365,2429.0,293991,8872.0,232915
2021-06-17 15:00:00,age10to19,1992.0,289618,3318.0,229868,26.0,6391,2018.0,296009,3344.0,236259
2021-06-18 15:00:00,age10to19,1798.0,291416,3338.0,233206,28.0,6419,1826.0,297835,3366.0,239625
2021-06-19 15:00:00,age10to19,1347.0,292763,3122.0,236328,31.0,6450,1378.0,299213,3153.0,242778
2021-06-20 15:00:00,age10to19,706.0,293469,1476.0,237804,9.0,6459,715.0,299928,1485.0,244263
2021-06-21 15:00:00,age10to19,1716.0,295185,1081.0,238885,26.0,6485,1742.0,301670,1107.0,245370
2021-06-22 15:00:00,age10to19,1435.0,296620,2365.0,241250,28.0,6513,1463.0,303133,2393.0,247763
2021-06-23 15:00:00,age10to19,1980.0,298600,3495.0,244745,29.0,6542,2009.0,305142,3524.0,251287
2021-06-24 15:00:00,age10to19,1619.0,300219,1928.0,246673,26.0,6568,1645.0,306787,1954.0,253241
2021-06-25 15:00:00,age10to19,1503.0,301722,1893.0,248566,22.0,6590,1525.0,308312,1915.0,255156
2021-06-26 15:00:00,age10to19,1016.0,302738,2094.0,250660,18.0,6608,1034.0,309346,2112.0,257268
2021-06-27 15:00:00,age10to19,770.0,303508,1019.0,251679,11.0,6619,781.0,310127,1030.0,258298
2021-06-28 15:00:00,age10to19,1405.0,304913,1887.0,253566,23.0,6642,1428.0,311555,1910.0,260208
2021-06-29 15:00:00,age10to19,1413.0,306326,1801.0,255367,31.0,6673,1444.0,312999,1832.0,262040
2021-06-30 15:00:00,age10to19,1754.0,308080,2597.0,257964,36.0,6709,1790.0,314789,2633.0,264673
2021-07-01 15:00:00,age10to19,1461.0,309541,1895.0,259859,35.0,6744,1496.0,316285,1930.0,266603
2021-07-02 15:00:00,age10to19,1359.0,310900,1919.0,261778,30.0,6774,1389.0,317674,1949.0,268552
2021-07-03 15:00:00,age10to19,806.0,311706,1283.0,263061,21.0,6795,827.0,318501,1304.0,269856
2021-07-04 15:00:00,age10to19,113.0,311819,135.0,263196,2.0,6797,115.0,318616,137.0,269993
2021-07-05 15:00:00,age10to19,1112.0,312931,1117.0,264313,25.0,6822,1137.0,319753,1142.0,271135
2021-07-06 15:00:00,age10to19,1211.0,314142,1828.0,266141,24.0,6846,1235.0,320988,1852.0,272987
2021-07-07 15:00:00,age10to19,1253.0,315395,2059.0,268200,33.0,6879,1286.0,322274,2092.0,275079
2021-07-08 15:00:00,age10to19,1292.0,316687,1739.0,269939,35.0,6914,1327.0,323601,1774.0,276853
2021-07-09 15:00:00,age10to19,1368.0,318055,1745.0,271684,36.0,6950,1404.0,325005,1781.0,278634
2021-07-10 15:00:00,age10to19,979.0,319034,1242.0,272926,13.0,6963,992.0,325997,1255.0,279889
2021-07-11 15:00:00,age10to19,784.0,319818,682.0,273608,6.0,6969,790.0,326787,688.0,280577
2021-07-12 15:00:00,age10to19,1274.0,321092,1573.0,275181,30.0,6999,1304.0,328091,1603.0,282180
2021-07-13 15:00:00,age10to19,1467.0,322559,1339.0,276520,39.0,7038,1506.0,329597,1378.0,283558
2021-07-14 15:00:00,age10to19,1409.0,323968,1718.0,278238,18.0,7056,1427.0,331024,1736.0,285294
2021-07-15 15:00:00,age10to19,1503.0,325471,1453.0,279691,21.0,7077,1524.0,332548,1474.0,286768
2021-07-16 15:00:00,age10to19,1472.0,326943,1333.0,281024,22.0,7099,1494.0,334042,1355.0,288123
2021-07-17 15:00:00,age10to19,938.0,327881,920.0,281944,24.0,7123,962.0,335004,944.0,289067
2021-07-18 15:00:00,age10to19,568.0,328449,668.0,282612,5.0,7128,573.0,335577,673.0,289740
2021-07-19 15:00:00,age10to19,1459.0,329908,1297.0,283909,31.0,7159,1490.0,337067,1328.0,291068
2021-07-20 15:00:00,age10to19,1519.0,331427,1371.0,285280,26.0,7185,1545.0,338612,1397.0,292465
2021-07-21 15:00:00,age10to19,1657.0,333084,1460.0,286740,24.0,7209,1681.0,340293,1484.0,293949
2021-07-22 15:00:00,age10to19,1725.0,334809,1234.0,287974,24.0,7233,1749.0,342042,1258.0,295207
2021-07-23 15:00:00,age10to19,1773.0,336582,1222.0,289196,31.0,7264,1804.0,343846,1253.0,296460
2021-07-24 15:00:00,age10to19,1098.0,337680,826.0,290022,15.0,7279,1113.0,344959,841.0,297301
2021-07-25 15:00:00,age10to19,917.0,338597,272.0,290294,8.0,7287,925.0,345884,280.0,297581
2021-07-26 15:00:00,age10to19,1723.0,340320,1153.0,291447,35.0,7322,1758.0,347642,1188.0,298769
2021-07-27 15:00:00,age10to19,1664.0,341984,1146.0,292593,34.0,7356,1698.0,349340,1180.0,299949
2021-07-28 15:00:00,age10to19,1883.0,343867,1076.0,293669,21.0,7377,1904.0,351244,1097.0,301046
2021-07-29 15:00:00,age10to19,1827.0,345694,1158.0,294827,29.0,7406,1856.0,353100,1187.0,302233
2021-07-30 15:00:00,age10to19,2016.0,347710,1150.0,295977,27.0,7433,2043.0,355143,1177.0,303410
2021-07-31 15:00:00,age10to19,1156.0,348866,858.0,296835,20.0,7453,1176.0,356319,878.0,304288
2021-08-01 15:00:00,age10to19,963.0,349829,668.0,297503,8.0,7461,971.0,357290,676.0,304964
2021-08-02 15:00:00,age10to19,1805.0,351634,1103.0,298606,33.0,7494,1838.0,359128,1136.0,306100
2021-08-03 15:00:00,age10to19,1897.0,353531,1171.0,299777,28.0,7522,1925.0,361053,1199.0,307299
2021-08-04 15:00:00,age10to19,1854.0,355385,1176.0,300953,34.0,7556,1888.0,362941,1210.0,308509
2021-08-05 15:00:00,age10to19,2044.0,357429,1263.0,302216,23.0,7579,2067.0,365008,1286.0,309795
2021-08-06 15:00:00,age10to19,2061.0,359490,1273.0,303489,21.0,7600,2082.0,367090,1294.0,311089
2021-08-07 15:00:00,age10to19,1277.0,360767,783.0,304272,11.0,7611,1288.0,368378,794.0,311883
2021-08-08 15:00:00,age10to19,989.0,361756,570.0,304842,10.0,7621,999.0,369377,580.0,312463
2021-08-09 15:00:00,age10to19,1881.0,363637,1340.0,306182,22.0,7643,1903.0,371280,1362.0,313825
2021-08-10 15:00:00,age10to19,1910.0,365547,1273.0,307455,19.0,7662,1929.0,373209,1292.0,315117
2021-08-11 15:00:00,age10to19,1919.0,367466,1348.0,308803,28.0,7690,1947.0,375156,1376.0,316493
2021-08-12 15:00:00,age10to19,1744.0,369210,1286.0,310089,17.0,7707,1761.0,376917,1303.0,317796
2021-08-13 15:00:00,age10to19,1884.0,371094,1489.0,311578,10.0,7717,1894.0,378811,1499.0,319295
2021-08-14 15:00:00,age10to19,1320.0,372414,902.0,312480,18.0,7735,1338.0,380149,920.0,320215
2021-08-15 15:00:00,age10to19,850.0,373264,747.0,313227,11.0,7746,861.0,381010,758.0,320973
2021-08-16 15:00:00,age10to19,1382.0,374646,1565.0,314792,12.0,7758,1394.0,382404,1577.0,322550
2021-07-04 15:00:00,age50to59,55.0,570799,59.0,526963,10.0,57274,65.0,628073,69.0,584237
2021-07-05 15:00:00,age50to59,405.0,571204,422.0,527385,52.0,57326,457.0,628530,474.0,584711
2021-07-06 15:00:00,age50to59,519.0,571723,802.0,528187,81.0,57407,600.0,629130,883.0,585594
2021-07-07 15:00:00,age50to59,530.0,572253,768.0,528955,85.0,57492,615.0,629745,853.0,586447
2021-07-08 15:00:00,age50to59,552.0,572805,784.0,529739,109.0,57601,661.0,630406,893.0,587340
2021-07-09 15:00:00,age50to59,680.0,573485,890.0,530629,92.0,57693,772.0,631178,982.0,588322
2021-07-10 15:00:00,age50to59,421.0,573906,516.0,531145,60.0,57753,481.0,631659,576.0,588898
2021-07-11 15:00:00,age50to59,280.0,574186,266.0,531411,35.0,57788,315.0,631974,301.0,589199
2021-07-12 15:00:00,age50to59,538.0,574724,583.0,531994,63.0,57851,601.0,632575,646.0,589845
2021-07-13 15:00:00,age50to59,545.0,575269,581.0,532575,54.0,57905,599.0,633174,635.0,590480
2021-07-14 15:00:00,age50to59,478.0,575747,623.0,533198,74.0,57979,552.0,633726,697.0,591177
2021-07-15 15:00:00,age50to59,547.0,576294,600.0,533798,71.0,58050,618.0,634344,671.0,591848
2021-07-16 15:00:00,age50to59,653.0,576947,734.0,534532,66.0,58116,719.0,635063,800.0,592648
2021-07-17 15:00:00,age50to59,419.0,577366,408.0,534940,46.0,58162,465.0,635528,454.0,593102
2021-07-18 15:00:00,age50to59,261.0,577627,268.0,535208,14.0,58176,275.0,635803,282.0,593384
2021-07-19 15:00:00,age50to59,648.0,578275,541.0,535749,55.0,58231,703.0,636506,596.0,593980
2021-07-20 15:00:00,age50to59,650.0,578925,537.0,536286,56.0,58287,706.0,637212,593.0,594573
2021-07-21 15:00:00,age50to59,648.0,579573,585.0,536871,67.0,58354,715.0,637927,652.0,595225
2021-07-22 15:00:00,age50to59,757.0,580330,561.0,537432,79.0,58433,836.0,638763,640.0,595865
2021-07-23 15:00:00,age50to59,943.0,581273,695.0,538127,88.0,58521,1031.0,639794,783.0,596648
2021-07-24 15:00:00,age50to59,518.0,581791,438.0,538565,49.0,58570,567.0,640361,487.0,597135
2021-07-25 15:00:00,age50to59,367.0,582158,141.0,538706,19.0,58589,386.0,640747,160.0,597295
2021-07-26 15:00:00,age50to59,723.0,582881,439.0,539145,71.0,58660,794.0,641541,510.0,597805
2021-07-27 15:00:00,age50to59,775.0,583656,493.0,539638,79.0,58739,854.0,642395,572.0,598377
2021-07-28 15:00:00,age50to59,815.0,584471,523.0,540161,79.0,58818,894.0,643289,602.0,598979
2021-07-29 15:00:00,age50to59,827.0,585298,487.0,540648,80.0,58898,907.0,644196,567.0,599546
2021-07-30 15:00:00,age50to59,994.0,586292,579.0,541227,100.0,58998,1094.0,645290,679.0,600225
2021-07-31 15:00:00,age50to59,598.0,586890,364.0,541591,43.0,59041,641.0,645931,407.0,600632
2021-08-01 15:00:00,age50to59,395.0,587285,237.0,541828,24.0,59065,419.0,646350,261.0,600893
2021-08-02 15:00:00,age50to59,864.0,588149,449.0,542277,47.0,59112,911.0,647261,496.0,601389
2021-08-03 15:00:00,age50to59,854.0,589003,456.0,542733,94.0,59206,948.0,648209,550.0,601939
2021-08-04 15:00:00,age50to59,931.0,589934,476.0,543209,112.0,59318,1043.0,649252,588.0,602527
2021-08-05 15:00:00,age50to59,879.0,590813,505.0,543714,90.0,59408,969.0,650221,595.0,603122
2021-08-06 15:00:00,age50to59,1058.0,591871,634.0,544348,86.0,59494,1144.0,651365,720.0,603842
2021-08-07 15:00:00,age50to59,601.0,592472,349.0,544697,47.0,59541,648.0,652013,396.0,604238
2021-08-08 15:00:00,age50to59,405.0,592877,226.0,544923,24.0,59565,429.0,652442,250.0,604488
2021-08-09 15:00:00,age50to59,813.0,593690,561.0,545484,47.0,59612,860.0,653302,608.0,605096
2021-08-10 15:00:00,age50to59,823.0,594513,517.0,546001,51.0,59663,874.0,654176,568.0,605664
2021-08-11 15:00:00,age50to59,785.0,595298,495.0,546496,94.0,59757,879.0,655055,589.0,606253
2021-08-12 15:00:00,age50to59,756.0,596054,581.0,547077,83.0,59840,839.0,655894,664.0,606917
2021-08-17 15:00:00,age10to19,1886.0,376532,1372.0,316164,17.0,7775,1903.0,384307,1389.0,323939
2021-08-18 15:00:00,age10to19,1635.0,378167,1533.0,317697,14.0,7789,1649.0,385956,1547.0,325486
2021-08-19 15:00:00,age10to19,1508.0,379675,1437.0,319134,11.0,7800,1519.0,387475,1448.0,326934
2021-08-20 15:00:00,age10to19,1574.0,381249,1533.0,320667,8.0,7808,1582.0,389057,1541.0,328475
