OBJECTID,VACCINATION_DATE,County,DailyFirstDose,CumulativeFirstDose,DailySecondDose,CumulativeSecondDose
1843,2/24/2021 15:00:00,Baltimore City,1503,65915,1693,36838
1844,2/24/2021 15:00:00,Calvert,271,13689,454,6426
1845,2/24/2021 15:00:00,Caroline,103,4486,148,2569
1846,2/24/2021 15:00:00,Carroll,797,24516,993,12898
1847,2/24/2021 15:00:00,Cecil,130,11649,418,6582
1848,2/24/2021 15:00:00,Charles,228,15542,1191,8087
1849,2/24/2021 15:00:00,Dorchester,72,4340,92,2446
1850,2/24/2021 15:00:00,Frederick,630,35122,2066,21762
1851,2/24/2021 15:00:00,Garrett,256,5011,54,2101
1852,2/24/2021 15:00:00,Harford,1180,33804,1029,19973
1853,2/24/2021 15:00:00,Howard,843,52707,1990,25160
1854,2/24/2021 15:00:00,Kent,63,4359,271,1781
1855,2/24/2021 15:00:00,Montgomery,3521,140040,4679,64319
1856,2/24/2021 15:00:00,Prince George's,1288,64595,1721,28692
1857,2/24/2021 15:00:00,Queen Anne's,392,7539,148,3986
1858,2/24/2021 15:00:00,Somerset,11,2941,179,1703
1859,2/24/2021 15:00:00,St. Mary's,412,15688,495,11446
1860,2/24/2021 15:00:00,Talbot,118,7139,417,4016
1861,2/24/2021 15:00:00,Unknown,642,38430,575,17607
1862,2/24/2021 15:00:00,Washington,319,19112,451,9999
1863,2/24/2021 15:00:00,Wicomico,261,15803,458,9303
1864,2/24/2021 15:00:00,Worcester,38,10294,328,5638
1865,2/25/2021 15:00:00,Allegany,96,10116,375,6757
1866,2/25/2021 15:00:00,Anne Arundel,2395,76929,1575,40240
1867,2/25/2021 15:00:00,Baltimore,1842,125017,4355,74595
1868,2/25/2021 15:00:00,Baltimore City,1320,67235,2059,38897
1869,2/25/2021 15:00:00,Calvert,500,14189,495,6921
1870,2/25/2021 15:00:00,Caroline,224,4710,210,2779
1871,2/25/2021 15:00:00,Carroll,712,25228,996,13894
1872,2/25/2021 15:00:00,Cecil,177,11826,612,7194
1873,2/25/2021 15:00:00,Charles,807,16349,105,8192
1874,2/25/2021 15:00:00,Dorchester,81,4421,191,2637
1875,2/25/2021 15:00:00,Frederick,635,35757,986,22748
1876,2/25/2021 15:00:00,Garrett,45,5056,123,2224
1877,2/25/2021 15:00:00,Harford,929,34733,1011,20984
1878,2/25/2021 15:00:00,Howard,1220,53927,2135,27295
1879,2/25/2021 15:00:00,Kent,30,4389,213,1994
1880,2/25/2021 15:00:00,Montgomery,4280,144320,4643,68962
1881,2/25/2021 15:00:00,Prince George's,2309,66904,1699,30391
1882,2/25/2021 15:00:00,Queen Anne's,141,7680,163,4149
1883,2/25/2021 15:00:00,Somerset,210,3151,24,1727
1884,2/25/2021 15:00:00,St. Mary's,374,16062,510,11956
1885,2/25/2021 15:00:00,Talbot,103,7242,201,4217
1886,2/25/2021 15:00:00,Unknown,647,39077,654,18261
1887,2/25/2021 15:00:00,Washington,404,19516,1448,11447
1888,2/25/2021 15:00:00,Wicomico,257,16060,434,9737
1889,2/25/2021 15:00:00,Worcester,127,10421,545,6183
1890,2/26/2021 15:00:00,Allegany,56,10172,412,7169
1891,2/26/2021 15:00:00,Anne Arundel,1937,78866,1081,41321
1892,2/26/2021 15:00:00,Baltimore,3505,128522,4447,79042
1893,2/26/2021 15:00:00,Baltimore City,2214,69449,2082,40979
1894,2/26/2021 15:00:00,Calvert,231,14420,861,7782
1895,2/26/2021 15:00:00,Caroline,311,5021,369,3148
1896,2/26/2021 15:00:00,Carroll,622,25850,752,14646
1897,2/26/2021 15:00:00,Cecil,528,12354,271,7465
1898,2/26/2021 15:00:00,Charles,824,17173,125,8317
1899,2/26/2021 15:00:00,Dorchester,86,4507,142,2779
1900,2/26/2021 15:00:00,Frederick,1503,37260,559,23307
1901,2/26/2021 15:00:00,Garrett,81,5137,427,2651
1902,2/26/2021 15:00:00,Harford,1652,36385,1364,22348
1903,2/26/2021 15:00:00,Howard,1366,55293,2462,29757
1904,2/26/2021 15:00:00,Kent,28,4417,184,2178
1905,2/26/2021 15:00:00,Montgomery,4691,149011,4766,73728
1906,2/26/2021 15:00:00,Prince George's,2504,69408,1704,32095
1907,2/26/2021 15:00:00,Queen Anne's,412,8092,105,4254
1908,2/26/2021 15:00:00,Somerset,28,3179,220,1947
1909,2/26/2021 15:00:00,St. Mary's,710,16772,126,12082
1910,2/26/2021 15:00:00,Talbot,367,7609,384,4601
1911,2/26/2021 15:00:00,Unknown,917,39994,713,18974
1912,2/26/2021 15:00:00,Washington,977,20493,623,12070
1913,2/26/2021 15:00:00,Wicomico,363,16423,565,10302
1914,2/26/2021 15:00:00,Worcester,188,10609,451,6634
1915,2/27/2021 15:00:00,Allegany,29,10201,0,7169
1916,2/27/2021 15:00:00,Anne Arundel,1276,80142,458,41779
1917,2/27/2021 15:00:00,Baltimore,2136,130658,2986,82028
1918,2/27/2021 15:00:00,Baltimore City,1387,70836,1018,41997
1919,2/27/2021 15:00:00,Calvert,126,14546,444,8226
1920,2/27/2021 15:00:00,Caroline,6,5027,1,3149
1921,2/27/2021 15:00:00,Carroll,335,26185,360,15006
1922,2/27/2021 15:00:00,Cecil,210,12564,177,7642
1923,2/27/2021 15:00:00,Charles,168,17341,53,8370
1924,2/27/2021 15:00:00,Dorchester,15,4522,1,2780
1925,2/27/2021 15:00:00,Frederick,1540,38800,226,23533
1926,2/27/2021 15:00:00,Garrett,111,5248,1,2652
1927,2/27/2021 15:00:00,Harford,644,37029,314,22662
1928,2/27/2021 15:00:00,Howard,1021,56314,741,30498
1929,2/27/2021 15:00:00,Kent,16,4433,3,2181
1930,2/27/2021 15:00:00,Montgomery,3350,152361,2319,76047
1931,2/27/2021 15:00:00,Prince George's,2033,71441,960,33055
1932,2/27/2021 15:00:00,Queen Anne's,92,8184,17,4271
1933,2/27/2021 15:00:00,Somerset,13,3192,6,1953
1934,2/27/2021 15:00:00,St. Mary's,38,16810,20,12102
1935,2/27/2021 15:00:00,Talbot,64,7673,6,4607
1936,2/27/2021 15:00:00,Unknown,626,40620,252,19226
1937,2/27/2021 15:00:00,Washington,42,20535,7,12077
1938,2/27/2021 15:00:00,Wicomico,70,16493,85,10387
1939,2/27/2021 15:00:00,Worcester,332,10941,148,6782
1940,2/28/2021 15:00:00,Allegany,107,10308,15,7184
1941,2/28/2021 15:00:00,Anne Arundel,1392,81534,320,42099
1942,2/28/2021 15:00:00,Baltimore,1960,132618,736,82764
1943,2/28/2021 15:00:00,Baltimore City,962,71798,359,42356
1944,2/28/2021 15:00:00,Calvert,153,14699,16,8242
1945,2/28/2021 15:00:00,Caroline,14,5041,0,3149
1946,2/28/2021 15:00:00,Carroll,378,26563,51,15057
1947,2/28/2021 15:00:00,Cecil,40,12604,9,7651
1948,2/28/2021 15:00:00,Charles,223,17564,71,8441
1949,2/28/2021 15:00:00,Dorchester,13,4535,1,2781
1950,2/28/2021 15:00:00,Frederick,451,39251,93,23626
1951,2/28/2021 15:00:00,Garrett,17,5265,1,2653
1952,2/28/2021 15:00:00,Harford,563,37592,61,22723
1953,2/28/2021 15:00:00,Howard,1102,57416,364,30862
1954,2/28/2021 15:00:00,Kent,24,4457,1,2182
1955,2/28/2021 15:00:00,Montgomery,3410,155771,1353,77400
1956,2/28/2021 15:00:00,Prince George's,3521,74962,617,33672
1957,2/28/2021 15:00:00,Queen Anne's,103,8287,4,4275
1958,2/28/2021 15:00:00,Somerset,5,3197,1,1954
1959,2/28/2021 15:00:00,St. Mary's,40,16850,1,12103
1960,2/28/2021 15:00:00,Talbot,93,7766,5,4612
1961,2/28/2021 15:00:00,Unknown,544,41164,127,19353
1962,2/28/2021 15:00:00,Washington,52,20587,14,12091
1963,2/28/2021 15:00:00,Wicomico,34,16527,3,10390
1964,2/28/2021 15:00:00,Worcester,143,11084,93,6875
1965,3/1/2021 15:00:00,Allegany,60,10368,31,7215
1966,3/1/2021 15:00:00,Anne Arundel,2047,83581,756,42855
1967,3/1/2021 15:00:00,Baltimore,3923,136541,1487,84251
1968,3/1/2021 15:00:00,Baltimore City,1710,73508,905,43261
1969,3/1/2021 15:00:00,Calvert,209,14908,326,8568
1970,3/1/2021 15:00:00,Caroline,17,5058,17,3166
1971,3/1/2021 15:00:00,Carroll,572,27135,96,15153
1972,3/1/2021 15:00:00,Cecil,441,13045,24,7675
1973,3/1/2021 15:00:00,Charles,459,18023,69,8510
1974,3/1/2021 15:00:00,Dorchester,93,4628,79,2860
1975,3/1/2021 15:00:00,Frederick,719,39970,129,23755
1976,3/1/2021 15:00:00,Garrett,87,5352,49,2702
1977,3/1/2021 15:00:00,Harford,847,38439,285,23008
1978,3/1/2021 15:00:00,Howard,1738,59154,1466,32328
1979,3/1/2021 15:00:00,Kent,41,4498,35,2217
1980,3/1/2021 15:00:00,Montgomery,5372,161143,2700,80100
1981,3/1/2021 15:00:00,Prince George's,3511,78473,1154,34826
1982,3/1/2021 15:00:00,Queen Anne's,155,8442,154,4429
1983,3/1/2021 15:00:00,Somerset,18,3215,19,1973
1984,3/1/2021 15:00:00,St. Mary's,49,16899,24,12127
1985,3/1/2021 15:00:00,Talbot,157,7923,48,4660
1986,3/1/2021 15:00:00,Unknown,915,42079,260,19613
1987,3/1/2021 15:00:00,Washington,390,20977,550,12641
1988,3/1/2021 15:00:00,Wicomico,191,16718,305,10695
1989,3/1/2021 15:00:00,Worcester,164,11248,119,6994
1990,3/2/2021 15:00:00,Allegany,134,10502,443,7658
1991,3/2/2021 15:00:00,Anne Arundel,2101,85682,1159,44014
1992,3/2/2021 15:00:00,Baltimore,2613,139154,2028,86279
1993,3/2/2021 15:00:00,Baltimore City,1551,75059,746,44007
1994,3/2/2021 15:00:00,Calvert,315,15223,410,8978
1995,3/2/2021 15:00:00,Caroline,39,5097,20,3186
1996,3/2/2021 15:00:00,Carroll,866,28001,170,15323
1997,3/2/2021 15:00:00,Cecil,407,13452,62,7737
1998,3/2/2021 15:00:00,Charles,255,18278,108,8618
1999,3/2/2021 15:00:00,Dorchester,190,4818,121,2981
2000,3/2/2021 15:00:00,Frederick,1242,41212,243,23998
2001,3/2/2021 15:00:00,Garrett,33,5385,52,2754
2002,3/2/2021 15:00:00,Harford,1331,39770,547,23555
2003,3/2/2021 15:00:00,Howard,2603,61757,672,33000
2004,3/2/2021 15:00:00,Kent,42,4540,6,2223
2005,3/2/2021 15:00:00,Montgomery,4527,165670,2211,82311
2006,3/2/2021 15:00:00,Prince George's,2639,81112,1415,36241
2007,3/2/2021 15:00:00,Queen Anne's,179,8621,71,4500
2008,3/2/2021 15:00:00,Somerset,27,3242,15,1988
2009,3/2/2021 15:00:00,St. Mary's,38,16937,24,12151
2010,3/2/2021 15:00:00,Talbot,153,8076,107,4767
2011,3/2/2021 15:00:00,Unknown,1075,43154,390,20003
2012,3/2/2021 15:00:00,Washington,380,21357,1015,13656
2013,3/2/2021 15:00:00,Wicomico,209,16927,133,10828
2014,3/2/2021 15:00:00,Worcester,162,11410,375,7369
2015,3/3/2021 15:00:00,Allegany,76,10578,28,7686
2016,3/3/2021 15:00:00,Anne Arundel,2390,88072,1515,45529
2017,3/3/2021 15:00:00,Baltimore,4834,143988,1885,88164
2018,3/3/2021 15:00:00,Baltimore City,2786,77845,1472,45479
2019,3/3/2021 15:00:00,Calvert,247,15470,423,9401
2020,3/3/2021 15:00:00,Caroline,91,5188,115,3301
2021,3/3/2021 15:00:00,Carroll,1251,29252,562,15885
2022,3/3/2021 15:00:00,Cecil,119,13571,38,7775
2023,3/3/2021 15:00:00,Charles,538,18816,264,8882
2024,3/3/2021 15:00:00,Dorchester,189,5007,48,3029
2025,3/3/2021 15:00:00,Frederick,1511,42723,1217,25215
2026,3/3/2021 15:00:00,Garrett,33,5418,358,3112
2027,3/3/2021 15:00:00,Harford,1909,41679,633,24188
2028,3/3/2021 15:00:00,Howard,1909,63666,1606,34606
2029,3/3/2021 15:00:00,Kent,50,4590,44,2267
2030,3/3/2021 15:00:00,Montgomery,4609,170279,3425,85736
2031,3/3/2021 15:00:00,Prince George's,2845,83957,2023,38264
2032,3/3/2021 15:00:00,Queen Anne's,442,9063,76,4576
2033,3/3/2021 15:00:00,Somerset,99,3341,125,2113
2034,3/3/2021 15:00:00,St. Mary's,631,17568,114,12265
2035,3/3/2021 15:00:00,Talbot,338,8414,34,4801
2036,3/3/2021 15:00:00,Unknown,1201,44355,414,20417
2037,3/3/2021 15:00:00,Washington,372,21729,496,14152
2038,3/3/2021 15:00:00,Wicomico,355,17282,499,11327
2039,3/3/2021 15:00:00,Worcester,242,11652,212,7581
2040,3/4/2021 15:00:00,Allegany,538,11116,132,7818
2041,3/4/2021 15:00:00,Anne Arundel,3658,91730,1543,47072
2042,3/4/2021 15:00:00,Baltimore,5181,149169,2926,91090
2043,3/4/2021 15:00:00,Baltimore City,3103,80948,1411,46890
2044,3/4/2021 15:00:00,Calvert,284,15754,495,9896
2045,3/4/2021 15:00:00,Caroline,277,5465,208,3509
2046,3/4/2021 15:00:00,Carroll,909,30161,739,16624
2047,3/4/2021 15:00:00,Cecil,604,14175,90,7865
2048,3/4/2021 15:00:00,Charles,301,19117,981,9863
2049,3/4/2021 15:00:00,Dorchester,274,5281,145,3174
2050,3/4/2021 15:00:00,Frederick,1605,44328,764,25979
2051,3/4/2021 15:00:00,Garrett,62,5480,31,3143
2052,3/4/2021 15:00:00,Harford,1240,42919,489,24677
2053,3/4/2021 15:00:00,Howard,1913,65579,768,35374
2054,3/4/2021 15:00:00,Kent,38,4628,240,2507
2055,3/4/2021 15:00:00,Montgomery,6182,176461,2046,87782
2056,3/4/2021 15:00:00,Prince George's,3642,87599,1668,39932
2057,3/4/2021 15:00:00,Queen Anne's,193,9256,155,4731
2058,3/4/2021 15:00:00,Somerset,126,3467,43,2156
2059,3/4/2021 15:00:00,St. Mary's,742,18310,80,12345
2060,3/4/2021 15:00:00,Talbot,292,8706,174,4975
2061,3/4/2021 15:00:00,Unknown,1254,45609,472,20889
2062,3/4/2021 15:00:00,Washington,731,22460,993,15145
2063,3/4/2021 15:00:00,Wicomico,211,17493,635,11962
2064,3/4/2021 15:00:00,Worcester,397,12049,218,7799
2065,3/5/2021 15:00:00,Allegany,798,11914,336,8154
2066,3/5/2021 15:00:00,Anne Arundel,2645,94375,2016,49088
2067,3/5/2021 15:00:00,Baltimore,3845,153014,3088,94178
2068,3/5/2021 15:00:00,Baltimore City,2560,83508,1368,48258
2069,3/5/2021 15:00:00,Calvert,840,16594,437,10333
2070,3/5/2021 15:00:00,Caroline,489,5954,106,3615
2071,3/5/2021 15:00:00,Carroll,972,31133,497,17121
2072,3/5/2021 15:00:00,Cecil,469,14644,304,8169
2073,3/5/2021 15:00:00,Charles,1228,20345,155,10018
2074,3/5/2021 15:00:00,Dorchester,143,5424,35,3209
2075,3/5/2021 15:00:00,Frederick,1483,45811,318,26297
2076,3/5/2021 15:00:00,Garrett,244,5724,163,3306
2077,3/5/2021 15:00:00,Harford,942,43861,639,25316
2078,3/5/2021 15:00:00,Howard,2009,67588,1420,36794
2079,3/5/2021 15:00:00,Kent,25,4653,234,2741
2080,3/5/2021 15:00:00,Montgomery,5734,182195,2743,90525
2081,3/5/2021 15:00:00,Prince George's,3896,91495,1828,41760
2082,3/5/2021 15:00:00,Queen Anne's,114,9370,90,4821
2083,3/5/2021 15:00:00,Somerset,139,3606,103,2259
2084,3/5/2021 15:00:00,St. Mary's,492,18802,476,12821
2085,3/5/2021 15:00:00,Talbot,310,9016,334,5309
2086,3/5/2021 15:00:00,Unknown,1405,47014,537,21426
2087,3/5/2021 15:00:00,Washington,736,23196,766,15911
2088,3/5/2021 15:00:00,Wicomico,620,18113,305,12267
2089,3/5/2021 15:00:00,Worcester,407,12456,153,7952
2090,3/6/2021 15:00:00,Allegany,24,11938,5,8159
2091,3/6/2021 15:00:00,Anne Arundel,1949,96324,738,49826
2092,3/6/2021 15:00:00,Baltimore,2875,155889,2638,96816
2093,3/6/2021 15:00:00,Baltimore City,1964,85472,1211,49469
2094,3/6/2021 15:00:00,Calvert,520,17114,32,10365
2095,3/6/2021 15:00:00,Caroline,106,6060,6,3621
2096,3/6/2021 15:00:00,Carroll,513,31646,149,17270
2097,3/6/2021 15:00:00,Cecil,166,14810,290,8459
2098,3/6/2021 15:00:00,Charles,932,21277,43,10061
2099,3/6/2021 15:00:00,Dorchester,99,5523,39,3248
2100,3/6/2021 15:00:00,Frederick,1614,47425,128,26425
2101,3/6/2021 15:00:00,Garrett,88,5812,11,3317
2102,3/6/2021 15:00:00,Harford,834,44695,190,25506
2103,3/6/2021 15:00:00,Howard,1637,69225,538,37332
2104,3/6/2021 15:00:00,Kent,24,4677,17,2758
2105,3/6/2021 15:00:00,Montgomery,4982,187177,896,91421
2106,3/6/2021 15:00:00,Prince George's,3040,94535,1150,42910
2107,3/6/2021 15:00:00,Queen Anne's,108,9478,39,4860
2108,3/6/2021 15:00:00,Somerset,0,3606,6,2265
2109,3/6/2021 15:00:00,St. Mary's,88,18890,5,12826
2110,3/6/2021 15:00:00,Talbot,281,9297,24,5333
2111,3/6/2021 15:00:00,Unknown,1078,48092,192,21618
2112,3/6/2021 15:00:00,Washington,97,23293,5,15916
2113,3/6/2021 15:00:00,Wicomico,34,18147,65,12332
2114,3/6/2021 15:00:00,Worcester,202,12658,87,8039
2115,3/7/2021 15:00:00,Allegany,46,11984,24,8183
2116,3/7/2021 15:00:00,Anne Arundel,2028,98352,465,50291
2117,3/7/2021 15:00:00,Baltimore,3355,159244,583,97399
2118,3/7/2021 15:00:00,Baltimore City,1156,86628,382,49851
2119,3/7/2021 15:00:00,Calvert,141,17255,26,10391
2120,3/7/2021 15:00:00,Caroline,32,6092,3,3624
2121,3/7/2021 15:00:00,Carroll,543,32189,62,17332
2122,3/7/2021 15:00:00,Cecil,60,14870,7,8466
2123,3/7/2021 15:00:00,Charles,238,21515,62,10123
2124,3/7/2021 15:00:00,Dorchester,60,5583,1,3249
2125,3/7/2021 15:00:00,Frederick,675,48100,95,26520
2126,3/7/2021 15:00:00,Garrett,10,5822,14,3331
2127,3/7/2021 15:00:00,Harford,833,45528,104,25610
2128,3/7/2021 15:00:00,Howard,1645,70870,310,37642
2129,3/7/2021 15:00:00,Kent,28,4705,3,2761
2130,3/7/2021 15:00:00,Montgomery,4229,191406,1449,92870
2131,3/7/2021 15:00:00,Prince George's,1964,96499,674,43584
2132,3/7/2021 15:00:00,Queen Anne's,131,9609,21,4881
2133,3/7/2021 15:00:00,Somerset,2,3608,0,2265
2134,3/7/2021 15:00:00,St. Mary's,43,18933,2,12828
2135,3/7/2021 15:00:00,Talbot,162,9459,16,5349
2136,3/7/2021 15:00:00,Unknown,857,48949,120,21738
2137,3/7/2021 15:00:00,Washington,69,23362,5,15921
2138,3/7/2021 15:00:00,Wicomico,46,18193,5,12337
2139,3/7/2021 15:00:00,Worcester,90,12748,3,8042
2140,3/8/2021 15:00:00,Allegany,77,12061,14,8197
2141,3/8/2021 15:00:00,Anne Arundel,3013,101365,1323,51614
2142,3/8/2021 15:00:00,Baltimore,4883,164127,743,98142
2143,3/8/2021 15:00:00,Baltimore City,2628,89256,631,50482
2144,3/8/2021 15:00:00,Calvert,493,17748,46,10437
2145,3/8/2021 15:00:00,Caroline,43,6135,29,3653
2146,3/8/2021 15:00:00,Carroll,770,32959,157,17489
2147,3/8/2021 15:00:00,Cecil,402,15272,32,8498
2148,3/8/2021 15:00:00,Charles,630,22145,132,10255
2149,3/8/2021 15:00:00,Dorchester,156,5739,88,3337
2150,3/8/2021 15:00:00,Frederick,823,48923,177,26697
2151,3/8/2021 15:00:00,Garrett,309,6131,88,3419
2152,3/8/2021 15:00:00,Harford,1247,46775,207,25817
2153,3/8/2021 15:00:00,Howard,2191,73061,513,38155
2154,3/8/2021 15:00:00,Kent,41,4746,19,2780
2155,3/8/2021 15:00:00,Montgomery,7144,198550,1747,94617
2156,3/8/2021 15:00:00,Prince George's,4769,101268,907,44491
2157,3/8/2021 15:00:00,Queen Anne's,224,9833,449,5330
2158,3/8/2021 15:00:00,Somerset,111,3719,36,2301
2159,3/8/2021 15:00:00,St. Mary's,519,19452,24,12852
2160,3/8/2021 15:00:00,Talbot,197,9656,115,5464
2161,3/8/2021 15:00:00,Unknown,1413,50362,238,21976
2162,3/8/2021 15:00:00,Washington,461,23823,302,16223
2163,3/8/2021 15:00:00,Wicomico,517,18710,150,12487
2164,3/8/2021 15:00:00,Worcester,200,12948,103,8145
2165,3/9/2021 15:00:00,Allegany,205,12266,64,8261
2166,3/9/2021 15:00:00,Anne Arundel,4043,105408,1795,53409
2167,3/9/2021 15:00:00,Baltimore,3871,167998,1199,99341
2168,3/9/2021 15:00:00,Baltimore City,3370,92626,833,51315
2169,3/9/2021 15:00:00,Calvert,474,18222,257,10694
2170,3/9/2021 15:00:00,Caroline,37,6172,7,3660
2171,3/9/2021 15:00:00,Carroll,634,33593,713,18202
2172,3/9/2021 15:00:00,Cecil,291,15563,469,8967
2173,3/9/2021 15:00:00,Charles,422,22567,606,10861
2174,3/9/2021 15:00:00,Dorchester,255,5994,99,3436
2175,3/9/2021 15:00:00,Frederick,1154,50077,589,27286
2176,3/9/2021 15:00:00,Garrett,53,6184,121,3540
2177,3/9/2021 15:00:00,Harford,1746,48521,503,26320
2178,3/9/2021 15:00:00,Howard,2253,75314,786,38941
2179,3/9/2021 15:00:00,Kent,77,4823,391,3171
