VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative
2021-03-01 15:00:00,Baltimore                                         ,3927.0,136658,1490.0,84389,,0
2021-03-02 15:00:00,Baltimore                                         ,2607.0,139265,2034.0,86423,,0
2021-03-03 15:00:00,Baltimore                                         ,4831.0,144096,1895.0,88318,3.0,3
2021-03-04 15:00:00,Baltimore                                         ,4484.0,148580,2931.0,91249,720.0,723
2021-03-05 15:00:00,Baltimore                                         ,3288.0,151868,3093.0,94342,558.0,1281
2021-03-06 15:00:00,Baltimore                                         ,2101.0,153969,2636.0,96978,777.0,2058
2021-03-07 15:00:00,Baltimore                                         ,1763.0,155732,580.0,97558,1596.0,3654
2021-03-08 15:00:00,Baltimore                                         ,3894.0,159626,745.0,98303,1008.0,4662
2021-03-09 15:00:00,Baltimore                                         ,2934.0,162560,1208.0,99511,958.0,5620
2021-03-10 15:00:00,Baltimore                                         ,4407.0,166967,1494.0,101005,1105.0,6725
2021-03-11 15:00:00,Baltimore                                         ,4247.0,171214,1447.0,102452,275.0,7000
2021-03-12 15:00:00,Baltimore                                         ,4674.0,175888,1794.0,104246,117.0,7117
2021-03-13 15:00:00,Baltimore                                         ,3646.0,179534,1135.0,105381,54.0,7171
2021-03-14 15:00:00,Baltimore                                         ,2220.0,181754,667.0,106048,25.0,7196
2021-03-15 15:00:00,Baltimore                                         ,4655.0,186409,1147.0,107195,26.0,7222
2021-03-16 15:00:00,Baltimore                                         ,3381.0,189790,1155.0,108350,95.0,7317
2021-03-17 15:00:00,Baltimore                                         ,5517.0,195307,1323.0,109673,208.0,7525
2021-03-18 15:00:00,Baltimore                                         ,6407.0,201714,1285.0,110958,104.0,7629
2021-03-19 15:00:00,Baltimore                                         ,4856.0,206570,1672.0,112630,139.0,7768
2021-03-20 15:00:00,Baltimore                                         ,2935.0,209505,1195.0,113825,101.0,7869
2021-03-21 15:00:00,Baltimore                                         ,2759.0,212264,825.0,114650,77.0,7946
2021-03-22 15:00:00,Baltimore                                         ,4392.0,216656,1296.0,115946,97.0,8043
2021-03-23 15:00:00,Baltimore                                         ,4089.0,220745,3408.0,119354,155.0,8198
2021-03-24 15:00:00,Baltimore                                         ,3788.0,224533,3785.0,123139,171.0,8369
2021-03-25 15:00:00,Baltimore                                         ,6526.0,231059,2255.0,125394,219.0,8588
2021-03-26 15:00:00,Baltimore                                         ,3808.0,234867,3336.0,128730,145.0,8733
2021-03-27 15:00:00,Baltimore                                         ,5217.0,240084,1728.0,130458,129.0,8862
2021-03-28 15:00:00,Baltimore                                         ,1980.0,242064,1458.0,131916,47.0,8909
2021-03-29 15:00:00,Baltimore                                         ,2551.0,244615,3908.0,135824,121.0,9030
2021-03-30 15:00:00,Baltimore                                         ,6420.0,251035,3480.0,139304,221.0,9251
2021-03-31 15:00:00,Baltimore                                         ,3899.0,254934,5132.0,144436,395.0,9646
2021-04-01 15:00:00,Baltimore                                         ,5885.0,260819,5747.0,150183,495.0,10141
2021-04-02 15:00:00,Baltimore                                         ,3454.0,264273,3632.0,153815,603.0,10744
2021-04-03 15:00:00,Baltimore                                         ,2455.0,266728,2353.0,156168,295.0,11039
2021-04-04 15:00:00,Baltimore                                         ,1219.0,267947,1131.0,157299,104.0,11143
2021-04-05 15:00:00,Baltimore                                         ,2853.0,270800,4119.0,161418,862.0,12005
2021-04-06 15:00:00,Baltimore                                         ,7148.0,277948,3224.0,164642,1232.0,13237
2021-04-07 15:00:00,Baltimore                                         ,3288.0,281236,4887.0,169529,1507.0,14744
2021-04-08 15:00:00,Baltimore                                         ,6380.0,287616,3884.0,173413,1568.0,16312
2021-04-09 15:00:00,Baltimore                                         ,2801.0,290417,4720.0,178133,1372.0,17684
2021-04-10 15:00:00,Baltimore                                         ,2020.0,292437,3167.0,181300,723.0,18407
2021-04-11 15:00:00,Baltimore                                         ,1790.0,294227,1447.0,182747,3683.0,22090
2021-04-12 15:00:00,Baltimore                                         ,2438.0,296665,4385.0,187132,1161.0,23251
2021-04-13 15:00:00,Baltimore                                         ,6448.0,303113,3732.0,190864,42.0,23293
2021-04-14 15:00:00,Baltimore                                         ,3747.0,306860,5120.0,195984,1.0,23294
2021-04-15 15:00:00,Baltimore                                         ,2579.0,309439,4908.0,200892,,23294
2021-04-16 15:00:00,Baltimore                                         ,1971.0,311410,3263.0,204155,1.0,23295
2020-12-15 15:00:00,Baltimore City                                    ,3.0,3,,0,,0
2020-12-16 15:00:00,Baltimore City                                    ,162.0,165,,0,,0
2020-12-17 15:00:00,Baltimore City                                    ,232.0,397,,0,,0
2020-12-18 15:00:00,Baltimore City                                    ,359.0,756,,0,,0
2020-12-19 15:00:00,Baltimore City                                    ,82.0,838,,0,,0
2020-12-20 15:00:00,Baltimore City                                    ,41.0,879,,0,,0
2020-12-21 15:00:00,Baltimore City                                    ,511.0,1390,,0,,0
2020-12-22 15:00:00,Baltimore City                                    ,562.0,1952,,0,,0
2020-12-23 15:00:00,Baltimore City                                    ,603.0,2555,,0,,0
2020-12-24 15:00:00,Baltimore City                                    ,425.0,2980,,0,,0
2020-12-25 15:00:00,Baltimore City                                    ,11.0,2991,,0,,0
2020-12-26 15:00:00,Baltimore City                                    ,186.0,3177,,0,,0
2020-12-27 15:00:00,Baltimore City                                    ,141.0,3318,1.0,1,,0
2020-12-28 15:00:00,Baltimore City                                    ,1291.0,4609,,1,,0
2020-12-29 15:00:00,Baltimore City                                    ,1200.0,5809,1.0,2,,0
2020-12-30 15:00:00,Baltimore City                                    ,1065.0,6874,,2,,0
2020-12-31 15:00:00,Baltimore City                                    ,681.0,7555,,2,,0
2021-01-01 15:00:00,Baltimore City                                    ,111.0,7666,,2,,0
2021-01-02 15:00:00,Baltimore City                                    ,534.0,8200,12.0,14,,0
2021-01-03 15:00:00,Baltimore City                                    ,420.0,8620,31.0,45,,0
2021-01-04 15:00:00,Baltimore City                                    ,1170.0,9790,84.0,129,,0
2021-01-05 15:00:00,Baltimore City                                    ,1306.0,11096,85.0,214,,0
2021-01-06 15:00:00,Baltimore City                                    ,1165.0,12261,188.0,402,,0
2021-01-07 15:00:00,Baltimore City                                    ,1290.0,13551,271.0,673,,0
2021-01-08 15:00:00,Baltimore City                                    ,1273.0,14824,301.0,974,,0
2021-01-09 15:00:00,Baltimore City                                    ,378.0,15202,141.0,1115,,0
2021-01-10 15:00:00,Baltimore City                                    ,216.0,15418,62.0,1177,,0
2021-01-11 15:00:00,Baltimore City                                    ,1518.0,16936,468.0,1645,,0
2021-01-12 15:00:00,Baltimore City                                    ,1637.0,18573,518.0,2163,,0
2021-01-13 15:00:00,Baltimore City                                    ,1429.0,20002,371.0,2534,,0
2021-01-14 15:00:00,Baltimore City                                    ,1655.0,21657,349.0,2883,,0
2021-01-15 15:00:00,Baltimore City                                    ,1318.0,22975,158.0,3041,,0
2021-01-16 15:00:00,Baltimore City                                    ,414.0,23389,286.0,3327,,0
2021-01-17 15:00:00,Baltimore City                                    ,180.0,23569,215.0,3542,,0
2021-01-18 15:00:00,Baltimore City                                    ,689.0,24258,198.0,3740,,0
2021-01-19 15:00:00,Baltimore City                                    ,1281.0,25539,677.0,4417,,0
2021-01-20 15:00:00,Baltimore City                                    ,1657.0,27196,577.0,4994,,0
2021-01-21 15:00:00,Baltimore City                                    ,1777.0,28973,572.0,5566,,0
2021-01-22 15:00:00,Baltimore City                                    ,2250.0,31223,400.0,5966,,0
2021-01-23 15:00:00,Baltimore City                                    ,807.0,32030,205.0,6171,,0
2021-01-24 15:00:00,Baltimore City                                    ,268.0,32298,151.0,6322,,0
2021-01-25 15:00:00,Baltimore City                                    ,1439.0,33737,784.0,7106,,0
2021-01-26 15:00:00,Baltimore City                                    ,1550.0,35287,803.0,7909,,0
2021-01-27 15:00:00,Baltimore City                                    ,1823.0,37110,1023.0,8932,,0
2021-01-28 15:00:00,Baltimore City                                    ,1719.0,38829,737.0,9669,,0
2021-01-29 15:00:00,Baltimore City                                    ,1972.0,40801,848.0,10517,,0
2021-01-30 15:00:00,Baltimore City                                    ,1016.0,41817,360.0,10877,,0
2021-01-31 15:00:00,Baltimore City                                    ,354.0,42171,213.0,11090,,0
2021-02-01 15:00:00,Baltimore City                                    ,268.0,42439,490.0,11580,,0
2021-02-02 15:00:00,Baltimore City                                    ,750.0,43189,1387.0,12967,,0
2021-02-03 15:00:00,Baltimore City                                    ,1454.0,44643,1616.0,14583,,0
2021-02-04 15:00:00,Baltimore City                                    ,1373.0,46016,1602.0,16185,,0
2021-02-05 15:00:00,Baltimore City                                    ,1424.0,47440,1162.0,17347,,0
2021-02-06 15:00:00,Baltimore City                                    ,959.0,48399,403.0,17750,,0
2021-02-07 15:00:00,Baltimore City                                    ,710.0,49109,190.0,17940,,0
2021-02-08 15:00:00,Baltimore City                                    ,1101.0,50210,1075.0,19015,,0
2021-02-09 15:00:00,Baltimore City                                    ,1084.0,51294,1142.0,20157,,0
2021-02-10 15:00:00,Baltimore City                                    ,1364.0,52658,1371.0,21528,,0
2021-02-11 15:00:00,Baltimore City                                    ,1279.0,53937,1280.0,22808,,0
2021-02-12 15:00:00,Baltimore City                                    ,1463.0,55400,1482.0,24290,,0
2021-02-13 15:00:00,Baltimore City                                    ,1399.0,56799,607.0,24897,,0
2021-02-14 15:00:00,Baltimore City                                    ,174.0,56973,113.0,25010,,0
2021-02-15 15:00:00,Baltimore City                                    ,875.0,57848,1065.0,26075,,0
2021-02-16 15:00:00,Baltimore City                                    ,1328.0,59176,1895.0,27970,,0
2021-02-17 15:00:00,Baltimore City                                    ,1166.0,60342,1886.0,29856,,0
2021-02-18 15:00:00,Baltimore City                                    ,190.0,60532,237.0,30093,,0
2021-02-19 15:00:00,Baltimore City                                    ,877.0,61409,1346.0,31439,,0
2021-02-20 15:00:00,Baltimore City                                    ,920.0,62329,1191.0,32630,,0
2021-02-21 15:00:00,Baltimore City                                    ,200.0,62529,257.0,32887,,0
2021-02-22 15:00:00,Baltimore City                                    ,444.0,62973,1207.0,34094,,0
2021-02-23 15:00:00,Baltimore City                                    ,1468.0,64441,1075.0,35169,,0
2021-02-24 15:00:00,Baltimore City                                    ,1509.0,65950,1692.0,36861,,0
2021-02-25 15:00:00,Baltimore City                                    ,1319.0,67269,2061.0,38922,,0
2021-02-26 15:00:00,Baltimore City                                    ,2220.0,69489,2075.0,40997,,0
2021-02-27 15:00:00,Baltimore City                                    ,1389.0,70878,1018.0,42015,,0
2021-02-28 15:00:00,Baltimore City                                    ,952.0,71830,358.0,42373,,0
2021-03-01 15:00:00,Baltimore City                                    ,1718.0,73548,907.0,43280,,0
2021-03-02 15:00:00,Baltimore City                                    ,1548.0,75096,750.0,44030,,0
2021-03-03 15:00:00,Baltimore City                                    ,2818.0,77914,1474.0,45504,1.0,1
2021-03-04 15:00:00,Baltimore City                                    ,2795.0,80709,1413.0,46917,342.0,343
2021-03-05 15:00:00,Baltimore City                                    ,2308.0,83017,1371.0,48288,267.0,610
2021-03-06 15:00:00,Baltimore City                                    ,1597.0,84614,1208.0,49496,367.0,977
2021-03-07 15:00:00,Baltimore City                                    ,559.0,85173,385.0,49881,600.0,1577
