OBJECTID,VACCINATION_DATE,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,CombinedAllDoses,CombinedAllDosesCumulative,FullyVaccinated,FullyVaccinatedCumulative
1297,11/5/2021 15:00:00,Unknown,103,139473,170.000000000000000,123126,18,17131,291,253682,188,127691
1298,11/6/2021 15:00:00,Unknown,138,139611,170.000000000000000,123296,145,17276,453,254135,315,128006
1299,11/7/2021 15:00:00,Unknown,85,139696,136.000000000000000,123432,7,17283,228,254363,143,128149
1300,12/5/2021 15:00:00,12-17,143,346743,152.000000000000000,315102,,140,,151009,,75892
1301,12/6/2021 15:00:00,12-17,241,346984,268.000000000000000,315370,,140,,151009,,75892
1302,12/7/2021 15:00:00,12-17,285,347269,296.000000000000000,315666,,140,,151009,,75892
1303,12/8/2021 15:00:00,12-17,319,347588,307.000000000000000,315973,,140,,151009,,75892
1304,12/9/2021 15:00:00,12-17,294,347882,289.000000000000000,316262,,140,,151009,,75892
1305,12/10/2021 15:00:00,12-17,298,348180,346.000000000000000,316608,,140,,151009,,75892
1306,12/11/2021 15:00:00,12-17,249,348429,283.000000000000000,316891,,140,,151009,,75892
1307,12/12/2021 15:00:00,12-17,151,348580,134.000000000000000,317025,,140,,151009,,75892
1308,12/13/2021 15:00:00,12-17,274,348854,223.000000000000000,317248,,140,,151009,,75892
1309,12/14/2021 15:00:00,12-17,309,349163,329.000000000000000,317577,,140,,151009,,75892
1310,12/15/2021 15:00:00,12-17,338,349501,331.000000000000000,317908,,140,,151009,,75892
1311,12/16/2021 15:00:00,12-17,434,349935,164.000000000000000,318072,,140,,151009,,75892
1312,12/17/2021 15:00:00,12-17,417,350352,271.000000000000000,318343,1,141,689,151698,272,76164
1313,12/18/2021 15:00:00,12-17,361,350713,201.000000000000000,318544,,141,,151698,,76164
1314,12/19/2021 15:00:00,12-17,189,350902,106.000000000000000,318650,,141,,151698,,76164
1315,12/20/2021 15:00:00,12-17,446,351348,223.000000000000000,318873,,141,,151698,,76164
1316,12/21/2021 15:00:00,12-17,518,351866,249.000000000000000,319122,,141,,151698,,76164
1317,12/22/2021 15:00:00,12-17,576,352442,316.000000000000000,319438,,141,,151698,,76164
1318,12/23/2021 15:00:00,12-17,522,352964,328.000000000000000,319766,,141,,151698,,76164
1319,12/24/2021 15:00:00,12-17,89,353053,63.000000000000000,319829,,141,,151698,,76164
1320,12/25/2021 15:00:00,12-17,2,353055,2.000000000000000,319831,,141,,151698,,76164
1321,12/26/2021 15:00:00,12-17,160,353215,128.000000000000000,319959,,141,,151698,,76164
1322,12/27/2021 15:00:00,12-17,473,353688,270.000000000000000,320229,,141,,151698,,76164
1323,12/28/2021 15:00:00,12-17,599,354287,349.000000000000000,320578,,141,,151698,,76164
1324,12/29/2021 15:00:00,12-17,634,354921,368.000000000000000,320946,,141,,151698,,76164
1325,12/30/2021 15:00:00,12-17,555,355476,268.000000000000000,321214,,141,,151698,,76164
1326,12/31/2021 15:00:00,12-17,172,355648,126.000000000000000,321340,,141,,151698,,76164
1327,1/1/2022 15:00:00,12-17,43,355691,31.000000000000000,321371,,141,,151698,,76164
1328,1/2/2022 15:00:00,12-17,151,355842,130.000000000000000,321501,,141,,151698,,76164
1329,1/3/2022 15:00:00,12-17,211,356053,133.000000000000000,321634,,141,,151698,,76164
1330,1/4/2022 15:00:00,12-17,418,356471,256.000000000000000,321890,,141,,151698,,76164
1331,1/5/2022 15:00:00,12-17,498,356969,285.000000000000000,322175,,141,,151698,,76164
1332,1/6/2022 15:00:00,12-17,546,357515,412.000000000000000,322587,,141,,151698,,76164
1333,1/7/2022 15:00:00,12-17,507,358022,330.000000000000000,322917,,141,,151698,,76164
1334,1/8/2022 15:00:00,12-17,583,358605,365.000000000000000,323282,,141,,151698,,76164
1335,1/9/2022 15:00:00,12-17,273,358878,162.000000000000000,323444,1,142,436,152134,163,76327
1336,1/10/2022 15:00:00,12-17,540,359418,403.000000000000000,323847,,142,,152134,,76327
1337,1/11/2022 15:00:00,12-17,559,359977,428.000000000000000,324275,,142,,152134,,76327
1338,1/12/2022 15:00:00,12-17,660,360637,477.000000000000000,324752,1,143,1138,153272,478,76805
1339,1/13/2022 15:00:00,12-17,574,361211,444.000000000000000,325196,1,144,1019,154291,445,77250
1340,1/14/2022 15:00:00,12-17,716,361927,334.000000000000000,325530,,144,,154291,,77250
1341,1/15/2022 15:00:00,12-17,491,362418,249.000000000000000,325779,,144,,154291,,77250
1342,1/16/2022 15:00:00,12-17,216,362634,179.000000000000000,325958,,144,,154291,,77250
1343,1/17/2022 15:00:00,12-17,444,363078,307.000000000000000,326265,,144,,154291,,77250
1344,1/18/2022 15:00:00,12-17,487,363565,435.000000000000000,326700,,144,,154291,,77250
1345,1/19/2022 15:00:00,12-17,443,364008,484.000000000000000,327184,1,145,928,155219,485,77735
1346,1/20/2022 15:00:00,12-17,412,364420,414.000000000000000,327598,,145,,155219,,77735
1347,1/21/2022 15:00:00,12-17,521,364941,326.000000000000000,327924,,145,,155219,,77735
1348,1/22/2022 15:00:00,12-17,420,365361,218.000000000000000,328142,,145,,155219,,77735
1349,1/23/2022 15:00:00,12-17,239,365600,174.000000000000000,328316,,145,,155219,,77735
1350,9/27/2021 15:00:00,50-64,691,935775,450.000000000000000,873229,62,92403,1203,1582775,512,844156
1351,9/28/2021 15:00:00,50-64,678,936453,687.000000000000000,873916,55,92458,1420,1584195,742,844898
1352,9/29/2021 15:00:00,50-64,680,937133,712.000000000000000,874628,70,92528,1462,1585657,782,845680
1353,9/30/2021 15:00:00,50-64,724,937857,746.000000000000000,875374,78,92606,1548,1587205,824,846504
1354,10/1/2021 15:00:00,50-64,852,938709,921.000000000000000,876295,78,92684,1851,1589056,999,847503
1355,10/2/2021 15:00:00,50-64,484,939193,446.000000000000000,876741,25,92709,955,1590011,471,847974
1356,10/3/2021 15:00:00,50-64,304,939497,301.000000000000000,877042,11,92720,616,1590627,312,848286
1357,10/4/2021 15:00:00,50-64,695,940192,570.000000000000000,877612,68,92788,1333,1591960,638,848924
1358,10/5/2021 15:00:00,50-64,680,940872,612.000000000000000,878224,55,92843,1347,1593307,667,849591
1359,10/6/2021 15:00:00,50-64,710,941582,593.000000000000000,878817,75,92918,1378,1594685,668,850259
1360,10/7/2021 15:00:00,50-64,757,942339,581.000000000000000,879398,82,93000,1420,1596105,663,850922
1361,10/8/2021 15:00:00,50-64,829,943168,666.000000000000000,880064,83,93083,1578,1597683,749,851671
1362,10/9/2021 15:00:00,50-64,468,943636,389.000000000000000,880453,26,93109,883,1598566,415,852086
1363,10/10/2021 15:00:00,50-64,290,943926,302.000000000000000,880755,5,93114,597,1599163,307,852393
1364,10/11/2021 15:00:00,50-64,779,944705,599.000000000000000,881354,74,93188,1452,1600615,673,853066
1365,10/12/2021 15:00:00,50-64,665,945370,581.000000000000000,881935,75,93263,1321,1601936,656,853722
1366,10/13/2021 15:00:00,50-64,715,946085,561.000000000000000,882496,94,93357,1370,1603306,655,854377
1367,10/14/2021 15:00:00,50-64,657,946742,575.000000000000000,883071,86,93443,1318,1604624,661,855038
1368,10/15/2021 15:00:00,50-64,793,947535,646.000000000000000,883717,98,93541,1537,1606161,744,855782
1369,10/16/2021 15:00:00,50-64,396,947931,376.000000000000000,884093,33,93574,805,1606966,409,856191
1370,10/17/2021 15:00:00,50-64,255,948186,231.000000000000000,884324,8,93582,494,1607460,239,856430
1371,10/18/2021 15:00:00,50-64,780,948966,624.000000000000000,884948,87,93669,1491,1608951,711,857141
1372,10/19/2021 15:00:00,50-64,647,949613,501.000000000000000,885449,53,93722,1201,1610152,554,857695
1373,10/20/2021 15:00:00,50-64,624,950237,549.000000000000000,885998,69,93791,1242,1611394,618,858313
1374,10/21/2021 15:00:00,50-64,573,950810,540.000000000000000,886538,85,93876,1198,1612592,625,858938
1375,10/22/2021 15:00:00,50-64,876,951686,612.000000000000000,887150,80,93956,1568,1614160,692,859630
1376,10/23/2021 15:00:00,50-64,526,952212,312.000000000000000,887462,28,93984,866,1615026,340,859970
1377,10/24/2021 15:00:00,50-64,369,952581,205.000000000000000,887667,21,94005,595,1615621,226,860196
1378,10/25/2021 15:00:00,50-64,844,953425,513.000000000000000,888180,88,94093,1445,1617066,601,860797
1379,10/26/2021 15:00:00,50-64,865,954290,538.000000000000000,888718,79,94172,1482,1618548,617,861414
1380,10/27/2021 15:00:00,50-64,871,955161,550.000000000000000,889268,133,94305,1554,1620102,683,862097
1381,10/28/2021 15:00:00,50-64,839,956000,619.000000000000000,889887,82,94387,1540,1621642,701,862798
1382,10/29/2021 15:00:00,50-64,1037,957037,620.000000000000000,890507,104,94491,1761,1623403,724,863522
1383,10/30/2021 15:00:00,50-64,608,957645,334.000000000000000,890841,43,94534,985,1624388,377,863899
1384,10/31/2021 15:00:00,50-64,401,958046,220.000000000000000,891061,19,94553,640,1625028,239,864138
1385,11/1/2021 15:00:00,50-64,913,958959,568.000000000000000,891629,93,94646,1574,1626602,661,864799
1386,11/2/2021 15:00:00,50-64,909,959868,549.000000000000000,892178,99,94745,1557,1628159,648,865447
1387,11/3/2021 15:00:00,50-64,936,960804,530.000000000000000,892708,119,94864,1585,1629744,649,866096
1388,11/4/2021 15:00:00,50-64,826,961630,584.000000000000000,893292,95,94959,1505,1631249,679,866775
1389,11/5/2021 15:00:00,50-64,1065,962695,677.000000000000000,893969,115,95074,1857,1633106,792,867567
1390,11/6/2021 15:00:00,50-64,572,963267,326.000000000000000,894295,30,95104,928,1634034,356,867923
1391,11/7/2021 15:00:00,50-64,345,963612,196.000000000000000,894491,15,95119,556,1634590,211,868134
1392,11/8/2021 15:00:00,50-64,672,964284,593.000000000000000,895084,106,95225,1371,1635961,699,868833
1393,11/9/2021 15:00:00,50-64,761,965045,460.000000000000000,895544,70,95295,1291,1637252,530,869363
1394,11/10/2021 15:00:00,50-64,809,965854,462.000000000000000,896006,89,95384,1360,1638612,551,869914
1395,11/11/2021 15:00:00,50-64,914,966768,411.000000000000000,896417,63,95447,1388,1640000,474,870388
1396,11/12/2021 15:00:00,50-64,979,967747,526.000000000000000,896943,77,95524,1582,1641582,603,870991
1397,11/8/2021 15:00:00,Unknown,12,139708,59.000000000000000,123491,,17283,,254363,,128149
1398,11/9/2021 15:00:00,Unknown,28,139736,40.000000000000000,123531,3,17286,71,254434,43,128192
1399,11/10/2021 15:00:00,Unknown,3,139739,206.000000000000000,123737,8,17294,217,254651,214,128406
1400,11/12/2021 15:00:00,Unknown,422,140161,358.000000000000000,124095,234,17528,1014,255665,592,128998
1401,11/13/2021 15:00:00,Unknown,108,140269,5.000000000000000,124100,195,17723,308,255973,200,129198
1402,11/14/2021 15:00:00,Unknown,82,140351,57.000000000000000,124157,51,17774,190,256163,108,129306
1403,11/15/2021 15:00:00,Unknown,2,140353,2.000000000000000,124159,,17774,,256163,,129306
1404,11/16/2021 15:00:00,Unknown,,140353,1.000000000000000,124160,2,17776,,256163,3,129309
1405,11/17/2021 15:00:00,Unknown,148,140501,170.000000000000000,124330,5,17781,323,256486,175,129484
1406,11/18/2021 15:00:00,Unknown,179,140680,130.000000000000000,124460,186,17967,495,256981,316,129800
1407,11/19/2021 15:00:00,Unknown,217,140897,154.000000000000000,124614,24,17991,395,257376,178,129978
1408,11/20/2021 15:00:00,Unknown,432,141329,128.000000000000000,124742,282,18273,842,258218,410,130388
1409,11/21/2021 15:00:00,Unknown,204,141533,152.000000000000000,124894,13,18286,369,258587,165,130553
1410,11/22/2021 15:00:00,Unknown,59,141592,3.000000000000000,124897,1,18287,63,258650,4,130557
1411,11/23/2021 15:00:00,Unknown,4,141596,4.000000000000000,124901,44,18331,52,258702,48,130605
1412,11/26/2021 15:00:00,Unknown,250,141846,222.000000000000000,125123,10,18341,482,259184,232,130837
1413,11/29/2021 15:00:00,Unknown,688,142534,331.000000000000000,125454,186,18527,1205,260389,517,131354
1414,12/1/2021 15:00:00,Unknown,267,142801,224.000000000000000,125678,7,18534,498,260887,231,131585
1415,12/2/2021 15:00:00,Unknown,270,143071,205.000000000000000,125883,195,18729,670,261557,400,131985
1416,12/4/2021 15:00:00,Unknown,603,143674,461.000000000000000,126344,307,19036,1371,262928,768,132753
1417,12/5/2021 15:00:00,Unknown,334,144008,241.000000000000000,126585,8,19044,583,263511,249,133002
1418,12/6/2021 15:00:00,Unknown,4,144012,11.000000000000000,126596,19,19063,34,263545,30,133032
1419,12/8/2021 15:00:00,Unknown,276,144288,289.000000000000000,126885,8,19071,573,264118,297,133329
1420,12/9/2021 15:00:00,Unknown,220,144508,185.000000000000000,127070,190,19261,595,264713,375,133704
1421,12/10/2021 15:00:00,Unknown,276,144784,244.000000000000000,127314,17,19278,537,265250,261,133965
1422,12/11/2021 15:00:00,Unknown,216,145000,129.000000000000000,127443,231,19509,576,265826,360,134325
1423,12/13/2021 15:00:00,Unknown,2,145002,,127443,5,19514,,265826,,134325
1424,12/14/2021 15:00:00,Unknown,232,145234,127.000000000000000,127570,7,19521,366,266192,134,134459
1425,12/15/2021 15:00:00,Unknown,355,145589,419.000000000000000,127989,13,19534,787,266979,432,134891
1426,12/16/2021 15:00:00,Unknown,161,145750,147.000000000000000,128136,170,19704,478,267457,317,135208
1427,12/17/2021 15:00:00,Unknown,391,146141,244.000000000000000,128380,11,19715,646,268103,255,135463
1428,12/18/2021 15:00:00,Unknown,226,146367,95.000000000000000,128475,229,19944,550,268653,324,135787
1429,12/19/2021 15:00:00,Unknown,38,146405,1.000000000000000,128476,2,19946,41,268694,3,135790
1430,12/21/2021 15:00:00,Unknown,468,146873,245.000000000000000,128721,9,19955,722,269416,254,136044
1431,12/22/2021 15:00:00,Unknown,,146873,,128721,1,19956,,269416,,136044
1432,12/23/2021 15:00:00,Unknown,538,147411,371.000000000000000,129092,200,20156,1109,270525,571,136615
1433,12/26/2021 15:00:00,Unknown,381,147792,229.000000000000000,129321,5,20161,615,271140,234,136849
1434,12/27/2021 15:00:00,Unknown,223,148015,129.000000000000000,129450,163,20324,515,271655,292,137141
1435,12/28/2021 15:00:00,Unknown,1,148016,1.000000000000000,129451,1,20325,3,271658,2,137143
1436,12/29/2021 15:00:00,Unknown,54,148070,33.000000000000000,129484,1,20326,88,271746,34,137177
1437,12/30/2021 15:00:00,Unknown,250,148320,150.000000000000000,129634,138,20464,538,272284,288,137465
1438,1/2/2022 15:00:00,Unknown,307,148627,197.000000000000000,129831,12,20476,516,272800,209,137674
1439,1/3/2022 15:00:00,Unknown,17,148644,7.000000000000000,129838,146,20622,170,272970,153,137827
1440,1/4/2022 15:00:00,Unknown,58,148702,27.000000000000000,129865,16,20638,101,273071,43,137870
1441,1/6/2022 15:00:00,Unknown,60,148762,63.000000000000000,129928,99,20737,222,273293,162,138032
1442,1/7/2022 15:00:00,Unknown,164,148926,120.000000000000000,130048,8,20745,292,273585,128,138160
1443,1/9/2022 15:00:00,Unknown,117,149043,59.000000000000000,130107,113,20858,289,273874,172,138332
1444,1/24/2022 15:00:00,12-17,364,365964,299.000000000000000,328615,1,146,664,155883,300,78035
1445,1/25/2022 15:00:00,12-17,317,366281,322.000000000000000,328937,,146,,155883,,78035
1446,1/26/2022 15:00:00,12-17,315,366596,423.000000000000000,329360,,146,,155883,,78035
1447,1/27/2022 15:00:00,12-17,285,366881,343.000000000000000,329703,,146,,155883,,78035
1448,1/28/2022 15:00:00,12-17,321,367202,355.000000000000000,330058,,146,,155883,,78035
1449,1/29/2022 15:00:00,12-17,253,367455,274.000000000000000,330332,,146,,155883,,78035
1450,1/30/2022 15:00:00,12-17,135,367590,165.000000000000000,330497,,146,,155883,,78035
1451,1/31/2022 15:00:00,12-17,136,367726,169.000000000000000,330666,,146,,155883,,78035
1452,1/10/2022 15:00:00,Unknown,35,149078,27.000000000000000,130134,1,20859,63,273937,28,138360
1453,1/11/2022 15:00:00,Unknown,1,149079,1.000000000000000,130135,,20859,,273937,,138360
1454,1/12/2022 15:00:00,Unknown,16,149095,9.000000000000000,130144,51,20910,76,274013,60,138420
1455,1/13/2022 15:00:00,Unknown,167,149262,181.000000000000000,130325,6,20916,354,274367,187,138607
1456,1/14/2022 15:00:00,Unknown,85,149347,66.000000000000000,130391,111,21027,262,274629,177,138784
1457,1/15/2022 15:00:00,Unknown,99,149446,64.000000000000000,130455,11,21038,174,274803,75,138859
1458,1/16/2022 15:00:00,Unknown,198,149644,171.000000000000000,130626,94,21132,463,275266,265,139124
1459,1/18/2022 15:00:00,Unknown,321,149965,216.000000000000000,130842,8,21140,545,275811,224,139348
1460,1/19/2022 15:00:00,Unknown,,149965,3.000000000000000,130845,1,21141,,275811,4,139352
1461,1/20/2022 15:00:00,Unknown,24,149989,34.000000000000000,130879,87,21228,145,275956,121,139473
1462,1/21/2022 15:00:00,Unknown,161,150150,166.000000000000000,131045,3,21231,330,276286,169,139642
1463,1/22/2022 15:00:00,Unknown,52,150202,41.000000000000000,131086,63,21294,156,276442,104,139746
1464,1/23/2022 15:00:00,Unknown,137,150339,117.000000000000000,131203,1,21295,255,276697,118,139864
1465,1/26/2022 15:00:00,Unknown,4,150343,2.000000000000000,131205,,21295,,276697,,139864
1466,1/27/2022 15:00:00,Unknown,107,150450,83.000000000000000,131288,110,21405,300,276997,193,140057
1467,1/28/2022 15:00:00,Unknown,115,150565,78.000000000000000,131366,8,21413,201,277198,86,140143
1468,1/29/2022 15:00:00,Unknown,47,150612,41.000000000000000,131407,84,21497,172,277370,125,140268
1469,1/30/2022 15:00:00,Unknown,83,150695,93.000000000000000,131500,1,21498,177,277547,94,140362
1470,11/13/2021 15:00:00,50-64,532,968279,248.000000000000000,897191,32,95556,812,1642394,280,871271
1471,11/14/2021 15:00:00,50-64,363,968642,188.000000000000000,897379,14,95570,565,1642959,202,871473
1472,11/15/2021 15:00:00,50-64,787,969429,465.000000000000000,897844,57,95627,1309,1644268,522,871995
1473,11/16/2021 15:00:00,50-64,892,970321,464.000000000000000,898308,60,95687,1416,1645684,524,872519
1474,11/17/2021 15:00:00,50-64,828,971149,472.000000000000000,898780,77,95764,1377,1647061,549,873068
1475,11/18/2021 15:00:00,50-64,933,972082,480.000000000000000,899260,75,95839,1488,1648549,555,873623
1476,11/19/2021 15:00:00,50-64,1140,973222,566.000000000000000,899826,99,95938,1805,1650354,665,874288
1477,11/20/2021 15:00:00,50-64,664,973886,262.000000000000000,900088,53,95991,979,1651333,315,874603
1478,11/21/2021 15:00:00,50-64,485,974371,187.000000000000000,900275,26,96017,698,1652031,213,874816
1479,11/22/2021 15:00:00,50-64,1133,975504,471.000000000000000,900746,63,96080,1667,1653698,534,875350
1480,11/23/2021 15:00:00,50-64,1119,976623,449.000000000000000,901195,46,96126,1614,1655312,495,875845
1481,11/24/2021 15:00:00,50-64,905,977528,350.000000000000000,901545,55,96181,1310,1656622,405,876250
1482,11/25/2021 15:00:00,50-64,31,977559,7.000000000000000,901552,4,96185,42,1656664,11,876261
1483,11/26/2021 15:00:00,50-64,852,978411,372.000000000000000,901924,32,96217,1256,1657920,404,876665
1484,11/27/2021 15:00:00,50-64,583,978994,184.000000000000000,902108,34,96251,801,1658721,218,876883
1485,11/28/2021 15:00:00,50-64,415,979409,140.000000000000000,902248,25,96276,580,1659301,165,877048
1486,11/29/2021 15:00:00,50-64,894,980303,347.000000000000000,902595,52,96328,1293,1660594,399,877447
1487,11/30/2021 15:00:00,50-64,1001,981304,437.000000000000000,903032,67,96395,1505,1662099,504,877951
1488,12/1/2021 15:00:00,50-64,1295,982599,451.000000000000000,903483,85,96480,1831,1663930,536,878487
1489,12/2/2021 15:00:00,50-64,1200,983799,445.000000000000000,903928,70,96550,1715,1665645,515,879002
1490,12/3/2021 15:00:00,50-64,1326,985125,535.000000000000000,904463,76,96626,1937,1667582,611,879613
1491,12/4/2021 15:00:00,50-64,781,985906,237.000000000000000,904700,42,96668,1060,1668642,279,879892
1492,12/5/2021 15:00:00,50-64,485,986391,175.000000000000000,904875,26,96694,686,1669328,201,880093
1493,12/6/2021 15:00:00,50-64,1128,987519,400.000000000000000,905275,51,96745,1579,1670907,451,880544
1494,12/7/2021 15:00:00,50-64,1069,988588,391.000000000000000,905666,72,96817,1532,1672439,463,881007
